57,北方,北方,běifāng,north,n
58,北面,北面,běimiàn,north,n
59,背,背,bèi,back,n
60,背後,背后,bèihòu,at the back; behind; in the rear,n
61,被子,被子,bèizi,quilt,n
62,本,本,běn,originally,adv
63,本,本,běn,this,pron
64,本來,本来,běnlái,original,adj
65,本領,本领,běnlǐng,skill; ability; capability,n
66,本事,本事,běnshi,skill; ability; capability,n
67,本質,本质,běnzhì,essence; nature,n
68,苯,苯,bèn,silly,adj
69,逼,逼,bī,force,v
70,鼻子,鼻子,bízi,nose,n
71,比例,比例,bǐlì,proportion,n
72,比如,比如,bǐrú,for example; for instance,v
73,筆記,笔记,bǐjì,notes,n
74,畢業,毕业,bì yè,graduate,
75,閉,闭,bì,close; shut,v
76,必然,必然,bìrán,inevitable; certain,adj
77,必要,必要,bìyào,necessary; essential; indispensable,adj
78,避,避,bì,avoid,v
79,避免,避免,bìmiǎn,avoid; avert,v
80,邊…邊…,边…边…,biān … biān …,as,
81,編,编,biān,plait; weave,v
82,扁,扁,biǎn,flat,adj
83,便,便,biàn,then; in that case; even if,conj
84,便條,便条,biàntiáo,informal note,n
85,遍,遍,biàn,all over,adj
86,標點,标点,biāodiǎn,punctuation,n
87,標準,标准,biāozhǔn,standard; criterion,adj
88,表達,表达,biǎodá,express; convey,v
89,表面,表面,biǎomiàn,surface; outside; face; appearance,n
90,表明,表明,biǎomíng,show; evince,v
91,賓館,宾馆,bīngguǎn,guesthouse; hotel,n
92,兵,兵,bīng,soldier,n
93,冰,冰,bīng,ice,n
94,餅乾,饼干,bǐnggān,biscuit; cracker,n
95,病房,病房,bìngfáng,ward; sickroom,n
96,病菌,病菌,bìngjūn,pathogenic bacteria,n
97,病人,病人,bìngrén,patient,n
98,並,并,bìng,simultaneously; equally; and; moreover,conj
99,併,并,bìng,sum; combine,v
100,並且,并且,bìngqiě,and; besides; moreover,conj
101,玻璃,玻璃,bōli,glass,n
102,伯父,伯父,bófù(bóbo),father's elder brother,n
103,伯母,伯母,bómǔ,aunt; wife of father's elder brother,n
104,脖子,脖子,bózi,neck,n
105,捕,捕,bǔ,catch,v
106,補,补,bǔ,patch,v
107,補充,补充,bǔchōng,replenish; supplement; complement,v
108,補課,补课,bǔ kè,make up a missed lesson,
109,補習,补习,bǔxí,take lessons after school,v
110,不必,不必,búbì,need not; not have to,adv
111,不大,不大,búdà,not very; not often,adv
112,不得不,不得不,bù dé bù,have to,
113,不得了,不得了,bùdéliǎo,very; terribly,adj
114,不斷,不断,búduàn,unceasing; continuous,adv
115,不敢當,不敢当,bù gǎndāng,you flatter me,
116,不管,不管,bùguǎn,no matter; regardless of,conj
117,不過,不过,búguò,only; though,conj
118,不好意思,不好意思,bù hǎoyìsi,shy; feel embarrassed,
119,不僅,不仅,bùjǐn,not only,conj
120,不論,不论,búlùn,whether; regardless of,conj
121,不平,不平,bùpíng,indignant; resentful; injustice; unfairness,n
122,不然,不然,bùrán,otherwise,conj
123,不少,不少,bùshǎo,quite a few,adj
124,不是嗎,不是吗,bù shì ma,isn't it,
125,不行,不行,bùxíng,won't do,adj
126,不幸,不幸,búxìng,misfortune; unfortunate,adj
127,不許,不许,bùxǔ,be not allowed; must not,v
128,不要緊,不要紧,bù yàojǐn,doesn't matter,
129,不一定,不一定,bù yídìng,not sure,
130,不住,不住,búzhù,continually,adv
131,布置,布置,bùzhì,fix up; arrange; decorate,v
132,步,步,bù,pace,n
133,部,部,bù,department; measure word for movies,m
134,部隊,部队,bùduì,army; troops; force,n
135,部門,部门,bùmén,branch; department,n
136,部長,部长,bùzhǎng,minister,n
137,猜,猜,cāi,guess,v
138,材料,材料,cáiliào,material,n
139,踩,踩,cǎi,tread; stamp on,v
140,採,采,cǎi,cull; pick,v
141,採購,采购,cǎigòu,purchase; go shopping,v
142,採取,采取,cǎiqǔ,take; adopt,v
143,採用,采用,cǎiyòng,adopt; use,v
144,彩色,彩色,cǎisè,color; multicolor,n
145,餐廳,餐厅,cāntīng,restaurant; dining room,n
146,藏,藏,cáng,hide,v
147,草地,草地,cǎodì,grassland; lawn; meadow,n
148,草原,草原,cǎoyuán,grasslands; prairie,n
149,廁所,厕所,cèsuǒ,W.C.; toilet; lavatory,n
150,冊,册,cè,tome; book,m
151,測驗,测验,cèyàn,test; examination,n
152,曾,曾,céng,ever; once,adv
153,曾經,曾经,céngjīng,once,adv
154,插,插,chā,thrust,v
155,叉子,叉子,chāzi,fork,n
156,差,差,chà,bad; poor,adj
157,差不多,差不多,chàbuduō,almost,adj
158,差一點兒,差一点儿,chāyīdiǎnr,almost,adv
159,拆,拆,chāi,unweave,v
160,產量,产量,chǎnliàng,output; yield,n
161,產品,产品,chǎnpǐn,product,n
162,產生,产生,chǎnshēng,produce; take place; engender,v
163,嘗,尝,cháng,taste,v
164,長期,长期,chángqī,long period of time; long term,n
165,長途,长途,chángtú,long distance,n
166,超,超,chāo,exceed,v
167,超過,超过,chāoguò,surpass; exceed,v
168,抄,抄,chāo,copy,v
169,抄寫,抄写,chāoxiě,transcribe; copy,v
170,吵,吵,chǎo,quarrel,v
171,車間,车间,chējiān,workshop,n
172,徹底,彻底,chèdǐ,thoroughgoing; thorough,adj
173,沉默,沉默,chénmò,silent,adj
174,趁,趁,chèn,avail oneself of,prep
175,襯衫,衬衫,chènshān,shirt,n
176,襯衣,衬衣,chènyī,"underclothes, shirt",n
177,稱,称,chēng,weigh; call,v
178,稱贊,称赞,chēngzàn,praise; acclaim; commend,v
179,成分,成分,chéngfèn,ingredient,n
180,成功,成功,chénggōng,success; successful,adj
181,成果,成果,chéngguǒ,gain; achievement; positive result,n
182,成就,成就,chéngjiù,achievement; success,n
183,成立,成立,chénglì,establish; found,v
184,成熟,成熟,chéngshú,mature; ripe,adj
185,成為,成为,chéngwéi,turn into; become,v
186,成長,成长,chéngzhǎng,grow up,v
187,乘,乘,chéng,ride on,v
188,程度,程度,chéngdù,degree; extent; level,n
189,誠懇,诚恳,chéngkěn,honest; sincere,adj
190,誠實,诚实,chéngshí,honest,adj
191,承認,承认,chéngrèn,admit; recognize; acknowledge,v
192,吃驚,吃惊,chī jīng,be startled; be shocked,
193,尺,尺,chǐ,ruler; 1 chǐ = 0.333 meter,m
194,翅膀,翅膀,chìbǎng,wing,n
195,充分,充分,chōngfèn,ample; full; abundant,adj
196,充滿,充满,chōngmǎn,brimming with; full of,v
197,充足,充足,chōngzú,adequate; abundant sufficient,adj
198,衝,冲,chōng,rush,v
199,蟲子,虫子,chóngzi,insect; worm,n
200,重,重,zhòng,heavily,adv
201,重疊,重叠,chóngdié,overlap,v
202,重複,重复,chóngfù,repeat,v
203,重新,重新,chóngxīn,again,adv
204,崇高,崇高,chónggāo,lofty; high; sublime,adj
205,抽象,抽象,chōuxiàng,abstract,adj
206,愁,愁,chóu,worry,v
207,臭,臭,chòu,smelly,adj
208,初,初,chū(chūyī),the first day of the lunar month,pref
209,初步,初步,chūbù,initial; preliminary,adj
210,初級,初级,chūjí,elementary; primary,adj
211,出版,出版,chūbǎn,publish,v
212,出口,出口,chū kǒu,export,
213,出生,出生,chūshēng,be born,v
214,出席,出席,chū xí,attend; be present,
215,出院,出院,chū yuàn,be discharged; from hospital,
216,廚房,厨房,chúfáng,kitchen,n
217,除,除,chú,divide,v
218,處,处,chǔ,deal with,v
219,處分,处分,chǔfèn,punishment; punish,v
220,處理,处理,chǔlǐ,handle; deal with,n
221,處,处,chù,department,n
222,傳,传,chuán,pass; send,v
223,傳播,传播,chuánbō,propagate; spread,v
224,傳統,传统,chuántǒng,tradition,n
225,闖,闯,chuǎng,rush,v
226,創,创,chuàng,create,v
227,創造,创造,chuàngzào,create; creation,n
228,創作,创作,chuàngzuò,create; write; creative work,n
229,春節,春节,chūnjié,the Spring Festival,n
230,此,此,cǐ,this,pron
231,此外,此外,cǐwài,besides; moreover,conj
232,刺,刺,cì,stab,v
233,聰明,聪明,cōngming,intelligent; bright; clever,adj
234,從不(沒),从不(没),cóng bù (cóng méi),never,
235,從…出發,从…出发,cóng … chūfā,set off from,
236,從此,从此,cóngcǐ,from now on,conj
237,從而,从而,cóng'ér,thus; thereby,conj
238,從來,从来,cónglái,always; all along,adv
239,從事,从事,cóngshì,go in for; be engaged in,v
240,粗,粗,cū,rude; careless; wide; thick,adj
241,醋,醋,cù,vinegar,n
242,促進,促进,cùjìn,advance; promote,v
243,催,催,cuī,press; urge,v
244,存,存,cún,keep,v
245,存在,存在,cúnzài,exist,v
246,寸,寸,cùn,inch,m
247,措施,措施,cuòshī,measure; step,n
248,搭,搭,dā,put up; build,v
249,答應,答应,dāying,respond; answer; reply,v
250,答,答,dá,answer; reply; return; reciprocate,v
251,答案,答案,dá'àn,answer; solution; key,n
252,答卷,答卷,dájuàn,answer sheet,n
253,達到,达到,dá dào,achieve; attain; reach,
254,打扮,打扮,dǎban,deck out; dress up,v
255,打倒,打倒,dǎ dǎo,beat down,
256,打擾,打扰,dǎrǎo,disturb,v
257,打聽,打听,dǎting,ask about; inquire about,v
258,打針,打针,dǎ zhēn,inject,
259,大膽,大胆,dàdǎn,daring; bold,adj
260,大多數,大多数,dàduōshù,most of,n
261,大會,大会,dàhuì,plenary session; mass meeting,n
262,大伙兒,大伙儿,dàhuǒr,everybody,pron
263,大街,大街,dàjiē,main street,n
264,大量,大量,dàliàng,a large number,adj
265,大陸,大陆,dàlù,continent; mainland,n
266,大米,大米,dàmǐ,rice,n
267,大批,大批,dàpī,numbers of,adj
268,大人,大人,dàren,adult,n
269,大使館,大使馆,dàshǐguǎn,embassy,n
270,大小,大小,dàxiǎo,size,n
271,大型,大型,dàxíng,large-scale; large,adj
272,大衣,大衣,dàyī,overcoat; topcoat,n
273,大約,大约,dàyuē,approximate; about,adv
274,呆,呆,dāi,dull; slow-witted,adj
275,呆,呆,dāi,stay,v
276,代,代,dài,generation,n
277,代替,代替,dàitì,replace; substitute for,v
278,袋,袋,dài,sack; bag; pocket,m
279,待,待,dài,wait; await,v
280,擔任,担任,dānrèn,assume the office of; hold the post of,v
281,擔心,担心,dān xīn,worry; feel anxious,
282,單,单,dān,only; alone,adj
283,單,单,dàn,alone,adv
284,單詞,单词,dāncí,word,n
285,單調,单调,dāndiào,monotonous; dull,adj
286,單位,单位,dānwèi,unit,n
287,但,但,dàn,but,conj
288,淡,淡,dàn,thin,adj
289,蛋,蛋,dàn,egg,n
290,蛋糕,蛋糕,dàngāo,cake,n
291,當…的時候,当…的时候,dāng … deshíhòu,when,
292,當地,当地,dāngdì,local,n
293,當年,当年,dāngnián,in those years,n
294,當前,当前,dāngqián,present; current,n
295,當時,当时,dāngshí,at that time,n
296,擋,挡,dǎng,block,v
297,黨,党,dǎng,party,n
298,黨員,党员,dǎngyuán,party member,n
299,當,当,dàng,regard as,v
300,當作,当作,dàngzuò,treat as; regard as; look upon as,v
301,刀子,刀子,dāozi,knife; sword,n
302,島,岛,dǎo,island,n
303,到處,到处,dàochù,at all places; everywhere,adv
304,到達,到达,dàodá,arrive; reach; get to,v
305,到底,到底,dào dǐ,to the end; to the finish,
306,到底,到底,dàodǐ,ever; indeed,adv
307,倒,倒,dào,pour,v
308,倒是,倒是,dào(shi),on the contrary,adv
309,道,道,dào,say,v
310,道,道,dào,street; road,n
311,道德,道德,dàodé,morals; ethics,n
312,道路,道路,dàolù,road; way; path,n
313,道歉,道歉,dào qiàn,apologize,
314,德語(德文),德语(德文),déyǔ(déwén),German,n
315,…的話,…的话,… dehuà,if,
316,登,登,dēng,register,v
317,登記,登记,dēngjì,register; check in,v
318,等,等,děng,grade,n
319,等待,等待,děngdài,wait; await,v
320,等於,等于,děngyú,equal to; equivalent; amount to,v
321,滴,滴,dī,drop,m
322,敵人,敌人,dírén,enemy; foe,n
323,的確,的确,díquè,indeed; really,adv
324,底下,底下,dǐxia,below; under,n
325,地帶,地带,dìdài,district; region; zone,n
326,地點,地点,dìdiǎn,place; site; locale,n
327,地方,地方,dìfāng,locality,n
328,地面,地面,dìmiàn,ground,n
329,地球,地球,dìqiú,earth,n
330,地區,地区,dìqū,area; region; district,n
331,地圖,地图,dìtú,map,n
332,地位,地位,dìwèi,position; status,n
333,地下,地下,dìxià,underground,n
334,地址,地址,dìzhǐ,address,n
335,遞,递,dì,pass,v
336,電報,电报,diǎnbào,cable; telegram,n
337,電冰箱,电冰箱,diànbīngxiāng(bīngxiāng),refrigerator,n
338,電風扇,电风扇,diànfēngshàn(diànshàn),electric fan,n
339,電視臺,电视台,diànshìtái,TV station,n
340,電臺,电台,diàntái,transceiver; broadcasting station,n
341,電梯,电梯,diàntī,elevator; lift; escalator,n
342,電影院,电影院,diànyǐngyuàn,cinema,n
343,店,店,diàn,shop; store,n
344,吊,吊,diào,hang,v
345,釣,钓,diào,fish,v
346,調,调,diào,shift; transfer,v
347,調查,调查,diàochá,investigate; survey; investigation,n
348,跌,跌,diē,fall down,v
349,頂,顶,dǐng,top,n
350,頂,顶,dǐng,carry on the head,v
351,定,定,dìng,decide; set,v
352,訂,订,dìng,draw up; conclude; order,v
353,東北,东北,dōngběi,northeast,n
354,東部,东部,dōngbù,east,n
355,東方,东方,dōngfāng,the East,n
356,東面,东面,dōngmiàn,east,n
357,東南,东南,dōngnán,southeast,n
358,懂得,懂得,dǒngde,know; grasp; understand,v
359,動人,动人,dòngrén,moving; touching,adj
360,動身,动身,dòng shēn,leave; go on a journey,
361,動手,动手,dòng shǒu,begin on,
362,動物園,动物园,dòngwùyuán,zoo,n
363,動員,动员,dòngyuán,arouse; mobilize,v
364,動作,动作,dòngzuò,motion; movement,n
365,凍,冻,dòng,freeze,v
366,洞,洞,dòng,hole; cave,n
367,鬥爭,斗争,dòuzhēng,fight; struggle; combat,n
368,豆腐,豆腐,dòufu,bean curd,n
369,逗,逗,dòu,tease; provoke,v
370,獨立,独立,dúlì,stand alone; independence,v
371,讀書,读书,dú shū,read; study,
372,讀者,读者,dúzhě,reader,n
373,堵,堵,dǔ,block,v
374,肚子,肚子,dùzi,belly; abdomen,n
375,度,度,dù,degree; measure word for temperature,m
376,度過,度过,dùguò,spend,v
377,渡,渡,dù,cross; tide over; ferry,v
378,端,端,duān,carry,v
379,短期,短期,duǎnqī,short-term,n
380,斷,断,duàn,sever,v
381,堆,堆,duī,heap,v
382,隊,队,duì,team,n
383,隊長,队长,duìzhǎng,team leader; captain,n
384,隊伍,队伍,duìwu,troops; ranks,n
385,對,对,duì,couple; pair,m
386,對比,对比,duìbǐ,compare; contrast; comparison,n
387,對待,对待,duìdài,treat; approach,v
388,對方,对方,duìfāng,the other side,n
389,對付,对付,duìfu,deal with,v
390,對話,对话,duìhuà,have a dialogue; dialogue,n
391,對面,对面,duìmiàn,opposite,n
392,對象,对象,duìxiàng,object; target; boyfriend or girlfriend,n
393,對於,对于,duìyú,for; about,prep
394,噸,吨,dūn,ton,m
395,蹲,蹲,dūn,squat,v
396,多數,多数,duōshù,most; majority,n
397,奪,夺,duó,seize,v
398,躲,躲,duǒ,hide; avoid,v
399,朵,朵,duǒ,measure word for flower or cloud,m
400,鵝,鹅,é,goose,n
401,而,而,ér,but; yet; while,conj
402,兒童,儿童,értóng,children,n
403,耳朵,耳朵,ěrduo,ear,n
404,發表,发表,fābiǎo,publish; issue,v
405,發出,发出,fāchū,send out; give out,v
406,發達,发达,fādá,developed; flourishing,adj
407,發動,发动,fādòng,start; launch; arouse,v
408,發抖,发抖,fādǒu,tremble,v
409,發揮,发挥,fāhuī,bring into play; give play to,v
410,發明,发明,fāmíng,invent; invention,n
411,發言,发言,fā yán,speak; make a speech,
412,發揚,发扬,fāyáng,develop; carry on,v
413,法郎,法郎,fǎláng,Franc,n
414,法律,法律,fǎlǜ,law; statute,n
415,繁榮,繁荣,fánróng,flourishing; prosperous; prosperity,v
416,凡,凡,fán,any; all,adv
417,反動,反动,fǎndòng,reactionary,adj
418,反復,反复,fǎnfù,repeatedly; again and again,n
419,反抗,反抗,fǎnkàng,resist; revolt,v
420,反應,反应,fǎnyìng,react; respond; reaction; response,n
421,反映,反映,fǎnyìng,reflect; report; reflection,n
422,反正,反正,fǎnzhèng,anyway; in any case,adv
423,範圍,范围,fànwéi,scope; limits; range,n
424,犯,犯,fàn,violate; offend; attack,v
425,方,方,fāng,square,adj
426,方案,方案,fāng'àn,scheme; plan; program,n
427,方式,方式,fāngshì,way; fashion; pattern,n
428,方針,方针,fāngzhēn,policy; principle,n
429,房子,房子,fàngzi,building; house; room,n
430,防,防,fáng,prevent,v
431,防止,防止,fángzhǐ,prevent; avoid; guard against,v
432,仿佛,仿佛,fǎngfú,seem; as if,v
433,紡織,纺织,fǎngzhī,spinning and weaving; textile,v
434,放大,放大,fàngdà,enlarge; amplify,v
435,放棄,放弃,fàngqì,abandon; give up; renounce,v
436,放心,放心,fàng xīn,set one's mind at rest; rest assured,
437,非…不可,非…不可,fēi … bùkě,must,
438,肥,肥,féi,fat,adj
439,肺,肺,fèi,lung,n
440,費,费,fèi,fare; expense; money,n
441,費,费,fèi,cost; spend; expend,v
442,費用,费用,fèiyòng,expenses; drill,n
443,吩咐(分付),吩咐(分付),fēnfù,instruct; tell,v
444,分別,分别,fēnbié,separate; distinguish; respectively,adv
445,分配,分配,fēnpèi,assign; allocate,v
446,分析,分析,fēnxī,analyze,v
447,紛紛,纷纷,fēnfēn,one after another,adj
448,粉筆,粉笔,fěnbǐ,chalk,n
449,奮鬥,奋斗,fèndòu,fight; struggle; strive,v
450,份,份,fèn,part,m
451,憤怒,愤怒,fènnù,indignant; anger,adj
452,封建,封建,fēngjiàn,feudalism,adj
453,風景,风景,fēngjǐng,scenery; landscape,n
454,風力,风力,fēnglì,wind-force; wind power,n
455,風俗,风俗,fēngsú,custom,n
456,逢,逢,féng,meet; come upon,v
457,否定,否定,fǒudìng,negate; deny,v
458,否則,否则,fǒuzé,otherwise,conj
459,扶,扶,fú,support with the hand,v
460,幅,幅,fú,"measure word for pictures, paintings, etc.",m
461,符合,符合,fúhé,accord with; conform to,v
462,服從,服从,fúcóng,obey; submit,v
463,浮,浮,fú,float,v
464,副,副,fù,pair; set,m
465,副,副,fù,deputy; vice-,adj
466,副食,副食,fùshí,non-staple food,n
467,復述,复述,fùshù,repeat,v
468,複印,复印,fùyìn,duplicate; copy,v
469,付,付,fù,pay,v
470,富,富,fù,rich,adj
471,婦女,妇女,fùnǚ,woman,n
472,該,该,gāi,this; that,pron
473,改革,改革,gǎigé,reform,n
474,改進,改进,gǎijìn,improve; make better; improvement,n
475,改善,改善,gǎishàn,improve,v
476,改造,改造,gǎizào,transform; show,v
477,改正,改正,gǎizhèng,correct; amend,v
478,概括,概括,gàikuò,summarize; generalize; summary,n
479,概念,概念,gàiniàn,concept; idea; conception,n
480,蓋,盖,gài,cover,v
481,乾,干,gān,dry,adj
482,乾杯,干杯,gān bēi,drink a toast; cheer; bottom up,
483,乾脆,干脆,gāncuì,clear-cut; simple; just,adj
484,乾燥,干燥,gānzào,dry; arid,adj
485,杆,杆,gān,pole; bar,n
486,肝,肝,gān,liver,n
487,趕,赶,gǎn,drive away; chase,v
488,趕緊,赶紧,gǎnjǐn,lose no time; at once,adv
489,趕快,赶快,gǎnkuài,at once; quickly,adv
490,感動,感动,gǎndòng,be moved,v
491,感激,感激,gǎnjī,feel grateful; be thankful,v
492,感覺,感觉,gǎnjué,feel; feeling,n
493,感情,感情,gǎnqíng,emotion; feeling,n
494,感想,感想,gǎnxiǎng,impressions; reflections,n
495,感興趣,感兴趣,gǎn xìngqù,be interested in,
496,幹活兒,干活儿,gàn huór,do sth.,
497,幹嗎,干吗,gàn má,what? yes?,
498,剛剛,刚刚,gānggāng,just now,adv
499,鋼,钢,gāng,steel,n
500,港,港,gǎng,port; harbor,n
501,高大,高大,gāodà,tall and big; tall,adj
502,高度,高度,gāodù,altitude; height; high degree; high,adj
503,高原,高原,gāoyuán,plateau; highland,n
504,告,告,gào,tell,v
505,告別,告别,gàobié,leave; part from; say good-bye to,v
506,擱,搁,gē,lay; put,v
507,胳膊,胳膊,gēbo(gēbei),arm,n
508,割,割,gē,cut,v
509,革命,革命,gémìng,rise in revolt to seize power; revolution,n
510,隔,隔,gé,separate,v
511,隔壁,隔壁,gébì,next door,n
512,個別,个别,gèbié,exceptional,adj
513,個人,个人,gèrén,individual,n
514,個體,个体,gètǐ,individual,n
515,個子,个子,gèzi,height; stature; build,n
516,根本,根本,gēnběn,root; essence; basic; fundamental,adj
517,根據,根据,gēnjù,base on; according to; basis; grounds,n
518,跟前,跟前,gēnqián,in front of; near; close to,n
519,更加,更加,gèngjiā,much more,adv
520,工程,工程,gōngchéng,engineering; project,n
521,工程師,工程师,gōngchéngshī,engineer,n
522,工夫,工夫,gōngfu,work; labor; effect,n
523,工會,工会,gōnghuì,trade union; labor union,n
524,工具,工具,gōngjù,tool,n
525,工藝品,工艺品,gōngyìpǐn,handicraft,n
526,工資,工资,gōngzī,wages; pay; salary,n
527,功夫,功夫,gōngfu,time; skill; art; workmanship,n
528,供,供,gōng,supply,v
529,供給,供给,gōngjǐ,provide; furnish,v
530,公費,公费,gōngfèi,at public (state) expense,adj
531,公共,公共,gōnggòng,common; public,adj
532,公開,公开,gōngkāi,in public; overt; open; make public,v
533,公路,公路,gōnglù,highway; freeway,n
534,公司,公司,gōngsī,corporation; company,n
535,公用電話,公用电话,gōngyòng diànhuà,public phone,
536,公元,公元,gōngyuán,the Christian era,n
537,鞏固,巩固,gǒnggù,strong; solidify; consolidate; strengthen,v
538,貢獻,贡献,gòngxiàn,contribute; dedicate; contribution,n
539,共,共,gòng,altogether,adv
540,共產黨,共产党,gòngchǎndǎng,the Communist Party,n
541,共同,共同,gòngtóng,together; common,adj
542,狗,狗,gǒu,dog,n
543,構成,构成,gòuchéng,compose; constitute,v
544,構造,构造,gòuzào,structure; construction,n
545,估計,估计,gūjì,appraise; estimate,n
546,姑姑,姑姑,gūgu,father's sister,n
547,骨頭,骨头,gǔtou,drum,n
548,鼓,鼓,gǔ,encourage; urge; encouragement,n
549,鼓勵,鼓励,gǔlì,inspire; hearten; inspiration,n
550,鼓舞,鼓舞,gǔwǔ,applaud,
551,鼓掌,鼓掌,gǔ zhǎng,to applaud,adj
552,古,古,gǔ,ancient times,n
553,古代,古代,gǔdài,historic site,n
554,古跡,古迹,gǔjì,ancient,adj
555,古老,古老,gǔlǎo,bone,n
556,故鄉,故乡,gùxiāng,hometown,n
557,故意,故意,gùyì,intentional,adj
558,顧,顾,gù,attend to; look at,v
559,顧客,顾客,gùkè,shopper; customer; client,n
560,掛號,挂号,guà hào,register,
561,拐,拐,guǎi,turn to,v
562,怪,怪,guài,strange,adj
563,關鍵,关键,guānjiàn,crux; key; hinge,n
564,關於,关于,guānyú,about; on; concerning,prep
565,關照,关照,guānzhào,look after; keep an eye on,v
566,關,关,guān,official,n
567,觀察,观察,guānchá,survey; observe; watch,v
568,觀點,观点,guāndiǎn,viewpoint; standpoint,n
569,觀眾,观众,guānzhòng,audience; spectator; viewer,n
570,管,管,guǎn,manage,v
571,管理,管理,guǎnlǐ,manage,v
572,冠軍,冠军,guànjūn,champion,n
573,罐頭,罐头,guàntou,can; tin,n
574,貫徹,贯彻,guànchè,carry out; implement,v
575,光,光,guāng,"light, ray",n
576,光,光,guāng,nothing left,adj
577,光,光,guāng,only; merely,adv
578,光輝,光辉,guānghuī,radiance; brilliance; brilliant; glorious,adj
579,光明,光明,guāngmíng,light; bright,adj
580,光榮,光荣,guāngróng,glory; honor,adj
581,光線,光线,guāngxiàn,light; ray,n
582,廣場,广场,guǎngchǎng,public square; square,n
583,廣大,广大,guǎngdà,extensive; vast; wide,adj
584,廣泛,广泛,guǎngfàn,extensive; wide; ranging; widespread,adj
585,廣告,广告,guǎnggào,advertisement,n
586,廣闊,广阔,guǎngkuò,vast; wide,adj
587,逛,逛,guàng,stroll,v
588,規定,规定,guīdìng,"provide; stipulate; provision, rule",n
589,規律,规律,guīlǜ,law; regular pattern,n
590,規模,规模,guīmó,scale; size,n
591,鬼,鬼,guǐ,ghost,n
592,跪,跪,guì,kneel,v
593,滾,滚,gǔn,roll,v
594,鍋,锅,guō,pan,n
595,國際,国际,guójì,international,n
596,國民黨,国民党,guómíndǎng,the Nationalist Party; the Kuomintang (KMT),n
597,國王,国王,guówáng,king,n
598,果然,果然,guǒrán,as expected; really sure enough,adv
599,過程,过程,guòchéng,course; process,n
600,過年,过年,guò nián,celebrate the new year,
601,海關,海关,hǎiguān,customs,n
602,海洋,海洋,hǎiyáng,sea; ocean,n
603,害,害,hài,harm,v
604,害處,害处,hàichu,harm,n
605,害怕,害怕,hàipà,be afraid of; fear,v
606,含,含,hán,keep in the mouth; contain,v
607,寒冷,寒冷,hánlěng,frigid; cold,adj
608,汗,汗,hàn,sweat,n
609,行,行,háng,row,m
610,航空,航空,hángkōng,aviation,n
611,毫不,毫不,háo bù,not a bit,
612,毫無,毫无,háo wú,have no (sth.),
613,好好兒,好好儿,hǎohāor,in a proper way; to one's heart's content,adv
614,好久,好久,hǎojiǔ,a long time,n
615,好容易,好容易,hǎoróngyì,have a hard time,adv
616,好聽,好听,hǎotīng,pleasant to hear,adj
